name,image_id,base_info,is_animal_card,is_constellation_card,is_golden_crad,category,price_0,sub_card,star,star_0,star_1,star_2,star_3,star_4,star_5,star_6,star_7,star_8,star_9,star_10,star_11,star_12,star_13,star_14,star_15,star_16,star_M,star_U,skill,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,transfer_change,additional_info
魔导士软糖,card_data_index_6_2_4_2,"🟤不转：魔法软糖
🟤能力：能够变形的软糖精灵，放在水面、岩浆上或者空中都可以承载卡片

🟠一转：魔法师软糖
🟠能力：水面消失产生3*3十字爆炸

🟣二转：魔导士软糖
🟣能力：不需要耗能",FALSE,FALSE,FALSE,承载类,0,差卡😡,"
⭐作为盘子的体力
⭐作为棉花的体力(单位：万)
⭐附加数据：在岩浆/海底、毒气中的承受时长(分钟)","50
0.36

6
0.6","60
0.38

6.333
0.633","70
0.4

6.667
0.667","80
0.42

7
0.7","90
0.45

7.5
0.75","100
0.48

8
0.8","110
0.51

8.5
0.85","130
0.57

9.5
0.95","150
0.63

10.5
1.05","170
0.69

11.5
1.15","210
0.77

12.8
1.28","250
0.85

14.2
1.42","290
0.93

15.5
1.55","330
1.01

16.8
1.68","370
1.09

18.2
1.82","410
1.17

19.5
1.95","450
1.25

20
2.08",null,null,冷却时间,7,6.5,6,5.5,5,4.5,4,3.5,3,⚔️️一转后消失产生3×3十字灰烬爆炸，且可铲触,"🤔️[附加说明]
1.岩浆&海水的伤害为每秒10点
2.毒气的伤害为每秒100点
3.作为棉花糖使用时，在场20分钟后自动销毁"
棉花糖,card_data_index_6_2_5_0,"🟤不转：棉花糖
🟤能力：只能放在空中或岩浆上承载卡片

🟠一转：草莓棉花糖
🟠能力：耗能为0

🟣二转：彩虹棉花糖
🟣能力：体力大幅度提升，死亡产生单格爆炸",FALSE,FALSE,FALSE,承载类/棉花类,25,差卡😡,"体力(单位：万)
⭐附加数据：在岩浆/海底、毒气中的承受时长(分钟)","0.36

6
0.6","0.38

6.333
0.633","0.4

6.667
0.667","0.42

7
0.7","0.45

7.5
0.75","0.48

8
0.8","0.51

8.5
0.85","0.57

9.5
0.95","0.63

10.5
1.05","0.69

11.5
1.15","0.77

12.8
1.28","0.85

14.2
1.42","0.93

15.5
1.55","1.01

16.8
1.68","1.09

18.2
1.82","1.17

19.5
1.95","1.25

20
2.08",null,null,冷却时间,10,9,8,7,6,5,4,3,2,⚔️️二转死亡产生单格900灰烬爆炸,"🤔️[附加说明]
1.岩浆&海水的伤害为每秒10点
2.毒气的伤害为每秒100点
3.在场20分钟后自动销毁"
草莓棉花糖,card_data_index_6_2_5_1,"🟤不转：棉花糖
🟤能力：只能放在空中或岩浆上承载卡片

🟠一转：草莓棉花糖
🟠能力：耗能为0

🟣二转：彩虹棉花糖
🟣能力：体力大幅度提升，死亡产生单格爆炸",FALSE,FALSE,FALSE,承载类/棉花类,0,中卡😭,"体力(单位：万)
⭐附加数据：在岩浆/海底、毒气中的承受时长(分钟)","0.36

6
0.6","0.38

6.333
0.633","0.4

6.667
0.667","0.42

7
0.7","0.45

7.5
0.75","0.48

8
0.8","0.51

8.5
0.85","0.57

9.5
0.95","0.63

10.5
1.05","0.69

11.5
1.15","0.77

12.8
1.28","0.85

14.2
1.42","0.93

15.5
1.55","1.01

16.8
1.68","1.09

18.2
1.82","1.17

19.5
1.95","1.25

20
2.08",null,null,冷却时间,10,9,8,7,6,5,4,3,2,⚔️️二转死亡产生单格900灰烬爆炸,"🤔️[附加说明]
1.岩浆&海水的伤害为每秒10点
2.毒气的伤害为每秒100点
3.在场20分钟后自动销毁"
彩虹棉花糖,card_data_index_6_2_5_2,"🟤不转：棉花糖
🟤能力：只能放在空中或岩浆上承载卡片

🟠一转：草莓棉花糖
🟠能力：耗能为0

🟣二转：彩虹棉花糖
🟣能力：体力大幅度提升，死亡产生单格爆炸",FALSE,FALSE,FALSE,承载类/棉花类,0,好卡😀,"体力(单位：万)
⭐附加数据：在岩浆/海底、毒气中的承受时长(分钟)","3.6

20
6","3.8

20
6.333","4

20
6.667","4.2

20
7","4.5

20
7.5","4.8

20
8","5.1

20
8.5","5.7

20
9.5","6.3

20
10.5","6.9

20
11.5","7.7

20
12.8","8.5

20
14.2","9.3

20
15.5","10.1

20
16.8","10.9

20
18.2","11.7

20
19.5","12.5

20
20",null,null,冷却时间,10,9,8,7,6,5,4,3,2,⚔️️二转死亡产生单格900灰烬爆炸,"🤔️[附加说明]
1.岩浆&海水的伤害为每秒10点
2.毒气的伤害为每秒100点
3.在场20分钟后自动销毁"
苏打气泡,card_data_index_6_2_6_0,"🟤不转：苏打气泡
🟤能力：在海底包裹卡片，为卡片提供氧气，防止陆地卡片因缺氧死去

🟠一转：五彩香皂泡泡
🟠能力：不耗能量

🟣二转：暂未开放
🟣能力：暂未开放",FALSE,FALSE,FALSE,承载类/棉花类,25,差卡😡,"体力(单位：万)
⭐附加数据：在海底的承受时长(分钟)","0.36

6","0.38

6.333","0.4

6.667","0.42

7","0.45

7.5","0.48

8","0.51

8.5","0.57

9.5","0.63

10.5","0.69

11.5","0.77

12.8","0.85

14.2","0.93

15.5","1.01

16.8","1.09

18.2","1.17

19.5","1.25

20",null,null,冷却时间,10,9.5,9,8.5,8,7.5,7,6.5,6,🫧🫧🫧,"🤔️[附加说明]
1.岩浆&海水的伤害为每秒10点
2.毒气的伤害为每秒100点
3.在场20分钟后自动销毁"
五彩香皂泡泡,card_data_index_6_2_6_1,"🟤不转：苏打气泡
🟤能力：在海底包裹卡片，为卡片提供氧气，防止陆地卡片因缺氧死去

🟠一转：五彩香皂泡泡
🟠能力：不耗能量

🟣二转：暂未开放
🟣能力：暂未开放",FALSE,FALSE,FALSE,承载类/棉花类,0,差卡😡,"体力(单位：万)
⭐附加数据：在海底的承受时长(分钟)","0.36

6","0.38

6.333","0.4

6.667","0.42

7","0.45

7.5","0.48

8","0.51

8.5","0.57

9.5","0.63

10.5","0.69

11.5","0.77

12.8","0.85

14.2","0.93

15.5","1.01

16.8","1.09

18.2","1.17

19.5","1.25

20",null,null,冷却时间,10,9.5,9,8.5,8,7.5,7,6.5,6,🫧🫧🫧,"🤔️[附加说明]
1.岩浆&海水的伤害为每秒10点
2.毒气的伤害为每秒100点
3.在场20分钟后自动销毁"
麦芽糖,card_data_index_6_2_7_0,"🟤不转：麦芽糖
🟤能力：可在果汁上承载美食卡片，在空中变身棉花糖

🟠一转：莓莓麦芽糖
🟠能力：不消耗能量

🟣二转：暂未开放
🟣能力：暂未开放",FALSE,FALSE,FALSE,承载类/棉花类,55,差卡😡,"体力(单位：万)
⭐附加数据：在岩浆/海底、毒气中的承受时长(分钟)","3.6

20
6","3.8

20
6.333","4

20
6.667","4.2

20
7","4.5

20
7.5","4.8

20
8","5.1

20
8.5","5.7

20
9.5","6.3

20
10.5","6.9

20
11.5","7.7

20
12.8","8.5

20
14.2","9.3

20
15.5","10.1

20
16.8","10.9

20
18.2","11.7

20
19.5","12.5

20
20",null,null,冷却时间,7,6.5,6,5.5,5,4.5,4,3.5,3,☁️☁️☁️,"🤔️[附加说明]
1.岩浆&海水的伤害为每秒10点
2.毒气的伤害为每秒100点
3.在场20分钟后自动销毁"
莓莓麦芽糖,card_data_index_6_2_7_1,"🟤不转：麦芽糖
🟤能力：可在果汁上承载美食卡片，在空中变身棉花糖

🟠一转：莓莓麦芽糖
🟠能力：不消耗能量

🟣二转：暂未开放
🟣能力：暂未开放",FALSE,FALSE,FALSE,承载类/棉花类,0,差卡😡,"体力(单位：万)
⭐附加数据：在岩浆/海底、毒气中的承受时长(分钟)","3.6

20
6","3.8

20
6.333","4

20
6.667","4.2

20
7","4.5

20
7.5","4.8

20
8","5.1

20
8.5","5.7

20
9.5","6.3

20
10.5","6.9

20
11.5","7.7

20
12.8","8.5

20
14.2","9.3

20
15.5","10.1

20
16.8","10.9

20
18.2","11.7

20
19.5","12.5

20
20",null,null,冷却时间,7,6.5,6,5.5,5,4.5,4,3.5,3,☁️☁️☁️,"🤔️[附加说明]
1.岩浆&海水的伤害为每秒10点
2.毒气的伤害为每秒100点
3.在场20分钟后自动销毁"
糖葫芦炮弹,card_data_index_7_1_1_0,"🟤不转：糖葫芦炮弹
🟤能力：释放炮弹轰击空中敌人

🟠一转：水果糖葫芦弹
🟠能力：威力提高20%

🟣二转：七彩糖葫芦弹
🟣能力：增加一发炮弹",FALSE,FALSE,FALSE,专业防空/纯对空类,175,好卡😀,攻击力,100,110,120,130,150,170,190,230,270,310,360,410,460,510,560,610,660,null,null,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,⚔️️子弹数量：1/1/2,"😋[食神谱]冰糖葫芦：攻击力提升15%

🤔️[附加说明]攻击前摇0.95秒"
水果糖葫芦弹,card_data_index_7_1_1_1,"🟤不转：糖葫芦炮弹
🟤能力：释放炮弹轰击空中敌人

🟠一转：水果糖葫芦弹
🟠能力：威力提高20%

🟣二转：七彩糖葫芦弹
🟣能力：增加一发炮弹",FALSE,FALSE,FALSE,专业防空/纯对空类,200,好卡😀,攻击力,120,132,144,156,180,204,228,276,324,372,432,492,552,612,672,732,792,null,null,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,⚔️️子弹数量：1/1/2,"😋[食神谱]冰糖葫芦：攻击力提升15%

🤔️[附加说明]攻击前摇0.95秒"
七彩糖葫芦弹,card_data_index_7_1_1_2,"🟤不转：糖葫芦炮弹
🟤能力：释放炮弹轰击空中敌人

🟠一转：水果糖葫芦弹
🟠能力：威力提高20%

🟣二转：七彩糖葫芦弹
🟣能力：增加一发炮弹",FALSE,FALSE,FALSE,专业防空/纯对空类,250,好卡😀,攻击力,120,132,144,156,180,204,228,276,324,372,432,492,552,612,672,732,792,null,null,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,⚔️️子弹数量：1/1/2,"😋[食神谱]冰糖葫芦：攻击力提升15%

🤔️[附加说明]攻击前摇0.95秒"
跳跳鸡,card_data_index_7_1_2_0,"🟤不转：跳跳鸡
🟤能力：释放炮弹轰击空中敌人

🟠一转：动感跳跳鸡
🟠能力：威力提高25%

🟣二转：魔音跳跳鸡
🟣能力：连续弹出2只轰炸鸡",TRUE,FALSE,FALSE,专业防空/纯对空类,175,好卡😀,攻击力,140,150,160,170,190,210,230,270,310,350,400,450,500,550,600,650,710,null,null,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,⚔️️子弹数量：1/1/2,"📕[图鉴]收集6张卡片，攻击力提升5%

🤔️[附加说明]攻击前摇0.95秒"
动感跳跳鸡,card_data_index_7_1_2_1,"🟤不转：跳跳鸡
🟤能力：释放炮弹轰击空中敌人

🟠一转：动感跳跳鸡
🟠能力：威力提高25%

🟣二转：魔音跳跳鸡
🟣能力：连续弹出2只轰炸鸡",TRUE,FALSE,FALSE,专业防空/纯对空类,175,好卡😀,攻击力,175,187,200,212,237,262,287,337,387,437,500,562,625,687,750,812,887,null,null,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,⚔️️子弹数量：1/1/2,"📕[图鉴]收集6张卡片，攻击力提升5%

🤔️[附加说明]攻击前摇0.95秒"
魔音跳跳鸡,card_data_index_7_1_2_2,"🟤不转：跳跳鸡
🟤能力：释放炮弹轰击空中敌人

🟠一转：动感跳跳鸡
🟠能力：威力提高25%

🟣二转：魔音跳跳鸡
🟣能力：连续弹出2只轰炸鸡",TRUE,FALSE,FALSE,专业防空/纯对空类,175,好卡😀,攻击力,175,187,200,212,237,262,287,337,387,437,500,562,625,687,750,812,887,null,null,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,⚔️️子弹数量：1/1/2,"📕[图鉴]收集6张卡片，攻击力提升5%

🤔️[附加说明]攻击前摇0.95秒"
防空喵,card_data_index_7_1_3_0,"🟤不转：防空喵
🟤能力：弹出猫猫钢弹，轰炸空中鼠军

🟠一转：钢盔防空喵
🟠能力：威力提高30%，附加减速

🟣二转：狂暴防空喵
🟣能力：增加1发子弹",TRUE,FALSE,FALSE,专业防空/纯对空类,220,好卡😀,攻击力,190,200,210,220,240,270,320,370,420,470,520,570,620,680,720,780,840,null,null,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.2,"⚔️️子弹数量：1/1/2
⚔️️一转后减速3秒","🤔️[附加说明]
攻击前摇0.55秒，可用于双塔100卡爆击"
钢盔防空喵,card_data_index_7_1_3_1,"🟤不转：防空喵
🟤能力：弹出猫猫钢弹，轰炸空中鼠军

🟠一转：钢盔防空喵
🟠能力：威力提高30%，附加减速

🟣二转：狂暴防空喵
🟣能力：增加1发子弹",TRUE,FALSE,FALSE,专业防空/纯对空类,220,好卡😀,攻击力,247,260,273,286,312,351,416,481,546,611,676,741,806,884,936,1014,1092,null,null,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.2,"⚔️️子弹数量：1/1/2
⚔️️一转后减速3秒","🧊[减速]减速3秒🤯

🤔️[附加说明]
攻击前摇0.55秒，可用于双塔100卡爆击"
狂暴防空喵,card_data_index_7_1_3_2,"🟤不转：防空喵
🟤能力：弹出猫猫钢弹，轰炸空中鼠军

🟠一转：钢盔防空喵
🟠能力：威力提高30%，附加减速

🟣二转：狂暴防空喵
🟣能力：增加1发子弹",TRUE,FALSE,FALSE,专业防空/纯对空类,220,好卡😀,攻击力,247,260,273,286,312,351,416,481,546,611,676,741,806,884,936,1014,1092,null,null,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.2,"⚔️️子弹数量：1/1/2
⚔️️一转后减速3秒","🧊[减速]减速3秒🤯

🤔️[附加说明]
攻击前摇0.55秒，可用于双塔100卡爆击"
赫丘利神使,card_data_index_7_1_4_0,"🟡合成材料：狂暴防空喵+七彩糖葫芦弹

🟤不转：赫丘利神使
🟤能力：发射2发强力子弹追踪攻击空中鼠军

🟠三转：赫丘利圣神
🟠能力：威力提升35%，定身加强

🟣四转：大力神·赫丘利
🟣能力：增加1发子弹

🔴终转：至尊大力神
🔴能力：子弹+1，可被宴飨女神加成",FALSE,FALSE,TRUE,专业防空/纯对空类,275,好卡😀,攻击力,210,220,230,250,280,330,380,430,480,530,590,650,710,770,840,910,980,1180,1770,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.2,"⚔️️子弹数量：2/2/3/4
⚔️️溅射伤害：15%/30%/30%/30%
⚔️️定身时间：4/6/6/6秒
⚔️️终转可被宴飨女神增幅、击杀灰烬","😋[食神谱]冰糖葫芦：攻击力提升15%

🤔️[附加说明]
攻击前摇0.55秒，可用于双塔100卡爆击"
赫丘利圣神,card_data_index_7_1_4_1,"🟡合成材料：狂暴防空喵+七彩糖葫芦弹

🟤不转：赫丘利神使
🟤能力：发射2发强力子弹追踪攻击空中鼠军

🟠三转：赫丘利圣神
🟠能力：威力提升35%，定身加强

🟣四转：大力神·赫丘利
🟣能力：增加1发子弹

🔴终转：至尊大力神
🔴能力：子弹+1，可被宴飨女神加成",FALSE,FALSE,TRUE,专业防空/纯对空类,275,好卡😀,攻击力,283,297,310,337,378,445,513,580,648,715,796,877,958,1039,1134,1228,1323,1593,2389,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.2,"⚔️️子弹数量：2/2/3/4
⚔️️溅射伤害：15%/30%/30%/30%
⚔️️定身时间：4/6/6/6秒
⚔️️终转可被宴飨女神增幅、击杀灰烬","😋[食神谱]冰糖葫芦：攻击力提升15%

🤔️[附加说明]
攻击前摇0.55秒，可用于双塔100卡爆击"
大力神·赫丘利,card_data_index_7_1_4_2,"🟡合成材料：狂暴防空喵+七彩糖葫芦弹

🟤不转：赫丘利神使
🟤能力：发射2发强力子弹追踪攻击空中鼠军

🟠三转：赫丘利圣神
🟠能力：威力提升35%，定身加强

🟣四转：大力神·赫丘利
🟣能力：增加1发子弹

🔴终转：至尊大力神
🔴能力：子弹+1，可被宴飨女神加成",FALSE,FALSE,TRUE,专业防空/纯对空类,275,好卡😀,攻击力,283,297,310,337,378,445,513,580,648,715,796,877,958,1039,1134,1228,1323,1593,2389,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.2,"⚔️️子弹数量：2/2/3/4
⚔️️溅射伤害：15%/30%/30%/30%
⚔️️定身时间：4/6/6/6秒
⚔️️终转可被宴飨女神增幅、击杀灰烬","😋[食神谱]冰糖葫芦：攻击力提升15%

🤔️[附加说明]
攻击前摇0.55秒，可用于双塔100卡爆击"
至尊大力神,card_data_index_7_1_4_3,"🟡合成材料：狂暴防空喵+七彩糖葫芦弹

🟤不转：赫丘利神使
🟤能力：发射2发强力子弹追踪攻击空中鼠军

🟠三转：赫丘利圣神
🟠能力：威力提升35%，定身加强

🟣四转：大力神·赫丘利
🟣能力：增加1发子弹

🔴终转：至尊大力神
🔴能力：子弹+1，可被宴飨女神加成",FALSE,FALSE,TRUE,专业防空/纯对空类,275,好卡😀,攻击力,283,297,310,337,378,445,513,580,648,715,796,877,958,1039,1134,1228,1323,1593,2389,攻击间隔,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.2,"⚔️️子弹数量：2/2/3/4
⚔️️溅射伤害：15%/30%/30%/30%
⚔️️定身时间：4/6/6/6秒
⚔️️终转可被宴飨女神增幅、击杀灰烬","😋[食神谱]冰糖葫芦：攻击力提升15%

🤔️[附加说明]
攻击前摇0.55秒，可用于双塔100卡爆击"
香肠,card_data_index_7_2_1_0,"🟤不转：香肠
🟤能力：能攻击地上和空中的老鼠

🟠一转：暂未开放
🟠能力：暂未开放

🟣二转：暂未开放
🟣能力：暂未开放",FALSE,FALSE,FALSE,专业防空/陆空兼备类/A-对空对地均为直线，优先对空，对地不过火,125,中卡😭,攻击力,10,12,14,15,18,20,22,26,32,40,55,70,85,100,115,130,145,null,null,攻击间隔(对空、对地),"2.5
1.3","2.45
1.25","2.4
1.2","2.35
1.15","2.3
1.1","2.25
1.05","2.2
1","2.15
0.95","2.1
0.9",🥖🥖🥖,无
热狗大炮,card_data_index_7_2_2_0,"🟤不转：热狗大炮
🟤能力：能向地面和空中发射强力热狗炮弹

🟠一转：热狗高射炮
🟠能力：对空多发一粒炮弹

🟣二转：热狗榴弹炮
🟣能力：对空对地各多发一粒炮弹",FALSE,FALSE,FALSE,专业防空/陆空兼备类/A-对空对地均为直线，优先对空，对地不过火,225,好卡😀,攻击力,50,55,60,65,75,85,95,115,135,155,210,235,260,285,310,335,360,null,null,攻击间隔,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2.2,⚔️️子弹数量(对空+对地)：2+1/3+1/4+2(实际二转稳定对空只有3发🤯),无
热狗高射炮,card_data_index_7_2_2_1,"🟤不转：热狗大炮
🟤能力：能向地面和空中发射强力热狗炮弹

🟠一转：热狗高射炮
🟠能力：对空多发一粒炮弹

🟣二转：热狗榴弹炮
🟣能力：对空对地各多发一粒炮弹",FALSE,FALSE,FALSE,专业防空/陆空兼备类/A-对空对地均为直线，优先对空，对地不过火,225,好卡😀,攻击力,50,55,60,65,75,85,95,115,135,155,180,205,230,255,280,305,330,null,null,攻击间隔,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2.2,⚔️️子弹数量(对空+对地)：2+1/3+1/4+2(实际二转稳定对空只有3发🤯),无
热狗榴弹炮,card_data_index_7_2_2_2,"🟤不转：热狗大炮
🟤能力：能向地面和空中发射强力热狗炮弹

🟠一转：热狗高射炮
🟠能力：对空多发一粒炮弹

🟣二转：热狗榴弹炮
🟣能力：对空对地各多发一粒炮弹",FALSE,FALSE,FALSE,专业防空/陆空兼备类/A-对空对地均为直线，优先对空，对地不过火,225,好卡😀,攻击力,50,55,60,65,75,85,95,115,135,155,180,205,230,255,280,305,330,null,null,攻击间隔,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2.2,⚔️️子弹数量(对空+对地)：2+1/3+1/4+2(实际二转稳定对空只有3发🤯),"🤔️[附加说明]
二转热狗大炮的子弹数飘忽不定，忽多忽少，最多可以连射7发子弹，但稳定子弹数为3发"
